ST_CODE,State name,Month,Year,PC Number,PC name,PC Type,Candidate Name,Candidate Sex,Candidate Category,Candidate Age,Party Abbreviation,Total Votes Polled,Position
S22,Tamil Nadu,3,2009,8,Vellore,GEN,ABDUL RAHMAN,M,GEN,49,DMK,360474,1
S22,Tamil Nadu,3,2009,8,Vellore,GEN,VASU  L K M B,M,GEN,48,ADMK,253081,2
S22,Tamil Nadu,3,2009,8,Vellore,GEN,SHOUKATH SHERIF,M,GEN,43,DMDK,62696,3
S22,Tamil Nadu,3,2009,8,Vellore,GEN,RAJENDIRAN A K,M,GEN,54,BJP,11184,4
S22,Tamil Nadu,3,2009,8,Vellore,GEN,CHANDRAN C,M,SC,61,IND,6046,5
S22,Tamil Nadu,3,2009,8,Vellore,GEN,KUBENDIRAN D,M,SC,46,IND,5143,6
S22,Tamil Nadu,3,2009,8,Vellore,GEN,GOPALAKRISHNAN   C,M,GEN,36,IND,4822,7
S22,Tamil Nadu,3,2009,8,Vellore,GEN,MANSOOR  AHMED,M,GEN,46,BSP,2818,8
S22,Tamil Nadu,3,2009,8,Vellore,GEN,RAJAN BABU B,M,GEN,34,MMKA,2352,9
S22,Tamil Nadu,3,2009,8,Vellore,GEN,VIJAYAKUMAR,M,GEN,54,IND,2134,10
S22,Tamil Nadu,3,2009,8,Vellore,GEN,NATRAJAN  P,M,GEN,59,IND,1612,11
S22,Tamil Nadu,3,2009,8,Vellore,GEN,ABDUL MAJEED,,,,,,
S22,Tamil Nadu,3,2009,8,Vellore,GEN,GOVINDARAJI P V,M,GEN,40,SP,1161,13
S22,Tamil Nadu,3,2009,8,Vellore,GEN,EKAMBARAM E A,M,GEN,69,NMK,1114,14
S22,Tamil Nadu,3,2009,8,Vellore,GEN,ARIUDAI NAMBI D,M,GEN,48,IND,1059,15
S22,Tamil Nadu,3,2009,8,Vellore,GEN,ESWARAN  R,M,GEN,44,IND,1018,16
S22,Tamil Nadu,3,2009,8,Vellore,GEN,PALANI  R  T,M,GEN,51,IND,974,17
S22,Tamil Nadu,3,2009,8,Vellore,GEN,RAMAN,M,GEN,31,IND,923,18
S22,Tamil Nadu,3,2009,8,Vellore,GEN,THAGIR AHAMED,M,GEN,66,LJP,854,19
S22,Tamil Nadu,3,2009,8,Vellore,GEN,DHANDAPANI T,M,GEN,42,IND,621,20
S22,Tamil Nadu,3,2009,8,Vellore,GEN,MUNIYAPPAN  K,M,GEN,58,ADSMK,560,21
S22,Tamil Nadu,3,2009,8,Vellore,GEN,PERUMAL D,M,GEN,32,IND,542,22
S22,Tamil Nadu,3,2009,8,Vellore,GEN,NARAYANAN R,M,GEN,45,AIVP,521,23
S22,Tamil Nadu,3,2009,8,Vellore,GEN,SURESHKUMAR  P,M,GEN,26,IND,508,24
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,SUGAVANAM. E.G.,M,GEN,51,DMK,335977,1
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,NANJEGOWDU. K.,M,GEN,54,ADMK,259379,2
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,ANBARASAN. D.,M,GEN,43,DMDK,97546,3
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,BALAKRISHNAN. G.,M,GEN,52,BJP,20486,4
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,VENKATESAN. K.,M,GEN,40,IND,8452,5
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,CHANDRAN. B.S.,M,GEN,48,IND,6396,6
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,SELVARAJ. M.,M,GEN,58,KNMK,4044,7
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,SANKAR. S.,M,SC,37,IND,3766,8
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,LATHA. G.,F,SC,44,IND,3763,9
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,MOORTHY. V.V.,M,SC,31,BSP,2896,10
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,RAMASWAMY,M,GEN,42,IND,2559,11
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,GOVINDARAJAN. V.,M,GEN,42,IND,1885,12
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,SAKTHIVEL. B.,M,SC,36,LJP,1633,13
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,MEENA,F,GEN,44,IND,1473,14
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,KUMARESAN. M.,M,SC,34,IND,1248,15
S22,Tamil Nadu,3,2009,9,Krishnagiri,GEN,GAVURAPPA. K.,M,SC,55,IND,1075,16
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,THAMARAISELVAN. R,M,GEN,45,DMK,365812,1
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,SENTHIL. R. DR.,M,GEN,47,PMK,229870,2
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,ELANGOVAN. V,M,GEN,59,DMDK,103494,3
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,ASOKAN. G,M,GEN,35,KNMK,15333,4
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,RAJA. A,M,GEN,47,IND,10561,5
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,MANI. R,M,GEN,66,IND,9982,6
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,PADMARAJAN. K. DR.,M,GEN,50,IND,5571,7
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,PURUSOTHAMAN. V,M,GEN,61,BSP,5445,8
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,ANANDKUMAR. K,M,GEN,41,IND,4589,9
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,MURUGAN. G.,M,GEN,40,IND,4153,10
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,RADHAKRISHNAN. R,M,GEN,53,IND,4004,11
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,SAMPATHKUMAR. R.,M,GEN,30,IND,3092,12
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,SRIRAMACHANDRAN,M,GEN,28,IND,2652,13
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,ANNADURAI. K,M,GEN,40,UMK,2434,14
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,SIVAN. K,M,GEN,37,IND,2411,15
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,GOVINDARAJ. S.,M,GEN,48,IND,1944,16
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,GUNASEKARAN. D,M,SC,38,MMKA,1726,17
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,SARAVANAN. S.,M,GEN,36,IND,1553,18
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,KARUPPUSAMY. S,M,GEN,25,IND,1293,19
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,ARIVAZHAGAN. P,M,GEN,38,IND,1285,20
S22,Tamil Nadu,3,2009,10,Dharmapuri,GEN,VELMURUGAN. P.,M,GEN,39,IND,898,21
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,VENUGOPAL.D,M,GEN,73,DMK,436866,1
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,GURU (A) GURUNATHAN. J,M,GEN,48,PMK,288566,2
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,MANIKANDAN.S,M,GEN,29,DMDK,56960,3
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,AFROZ HUSNA. K.S,F,GEN,38,LJP,5798,4
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,RAVI R,M,SC,37,IND,5432,5
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SHANMUGAVEL M,M,SC,33,IND,5126,6
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,GURU (A) GURUMOORTHY S,M,SC,31,IND,4927,7
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,GOVINDASAMY. P,M,SC,63,BSP,4731,8
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SAMPATH A,M,SC,39,IND,4575,9
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SIVADEVAN N,M,SC,27,IND,3056,10
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,RAJARAM S.A,M,GEN,39,PNK,3026,11
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,GURU C,M,GEN,32,IND,2903,12
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,RAVINDIRAN A,M,SC,38,IND,2480,13
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,HARI KRISHNAN S,M,SC,41,IND,2110,14
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SENTHIL M,M,GEN,29,IND,1836,15
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SELVARAJ.P,M,GEN,61,SP,1523,16
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,GURUSWAMY P,M,GEN,61,IND,1426,17
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SHANMUGARAJAN A,M,GEN,44,IND,1424,18
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,MURUGAN S,M,SC,36,IND,929,19
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,VENUGOPAL S.R,M,GEN,38,IND,826,20
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,ERSHAD B,M,GEN,34,IND,816,21
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SINGARAVELAN P,M,GEN,28,IND,808,22
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,ARUMUGAM A.A,M,GEN,39,IND,753,23
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,KUMAR M.M,M,GEN,55,IND,747,24
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,DHAYANITHI S,M,GEN,29,IND,633,25
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,MANIKANDAN P,M,GEN,30,IND,558,26
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SELVARAJU J,M,GEN,26,IND,490,27
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,BALASUNDAR S,M,GEN,33,IND,467,28
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,NAGAMALAI R,M,GEN,32,IND,382,29
S22,Tamil Nadu,3,2009,11,Tiruvannamalai,GEN,SELVAM A,M,GEN,33,IND,371,30
S22,Tamil Nadu,3,2009,12,Arani,GEN,KRISHNASSWAMY M,M,GEN,68,INC,396728,1
S22,Tamil Nadu,3,2009,12,Arani,GEN,SUBRAMANIYAN N,M,GEN,50,ADMK,289898,2
S22,Tamil Nadu,3,2009,12,Arani,GEN,MOHANAM RA,M,GEN,46,DMDK,105729,3
S22,Tamil Nadu,3,2009,12,Arani,GEN,VELAUDHAM M,M,GEN,49,IND,14919,4
S22,Tamil Nadu,3,2009,12,Arani,GEN,SHANKAR A,M,GEN,47,BSP,9700,5
S22,Tamil Nadu,3,2009,12,Arani,GEN,SARAVANAKUMAR K,M,GEN,42,PNK,6022,6
S22,Tamil Nadu,3,2009,12,Arani,GEN,HARIRAJ T.V,M,GEN,50,SP,5178,7
S22,Tamil Nadu,3,2009,12,Arani,GEN,LOKESH G,M,GEN,28,IND,4934,8
S22,Tamil Nadu,3,2009,12,Arani,GEN,MURUGAN V,M,SC,33,IND,2770,9
S22,Tamil Nadu,3,2009,12,Arani,GEN,SHANMUGAM S,M,GEN,27,IND,1793,10
S22,Tamil Nadu,3,2009,12,Arani,GEN,DURAIRAJ M,M,SC,50,IND,1252,11
S22,Tamil Nadu,3,2009,12,Arani,GEN,SUBRAMANI P,M,SC,46,IND,1163,12
S22,Tamil Nadu,3,2009,12,Arani,GEN,SUBRAMANI G,M,GEN,38,IND,1118,13
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,ANANDAN M,M,SC,58,ADMK,306826,1
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,SWAMIDURAI K,M,SC,77,VCK,304029,2
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,GANAPATHI P M,M,SC,49,DMDK,127476,3
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,KUMAR M,M,SC,27,IND,14770,4
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,MURUGAVEL A,M,SC,41,IND,7522,5
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,SAMIDURAI M,M,SC,47,IND,4773,6
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,POYYATHU S,M,SC,39,BSP,4382,7
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,RAMESH K,M,SC,31,IND,3906,8
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,DEVARAJ G,M,SC,28,LJP,3317,9
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,CHANDRALEGA M,F,SC,27,IND,3053,10
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,VISWANATHAN S A,M,SC,32,IND,2991,11
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,VENKATESAN M,M,SC,37,CPI(ML)(L),2672,12
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,SHETT M,M,SC,37,IND,2635,13
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,ANBALAGAN V,M,SC,32,IND,2368,14
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,PANCHANATHAN R,M,SC,44,JMM,1607,15
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,MASILAMANI R,M,SC,65,IND,1234,16
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,ANANDAN P,M,SC,28,IND,1212,17
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,LAKSHMANAN R,M,SC,49,IND,825,18
S22,Tamil Nadu,3,2009,13,Viluppuram,SC,VENKATESAN S S,M,SC,39,AIVP,816,19
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SANKAR ADHI,M,GEN,52,DMK,363601,1
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,DHANARAJU K,M,GEN,52,PMK,254993,2
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SUDHISH L K,M,GEN,41,DMDK,132223,3
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAMESH S,M,GEN,32,KNMK,17818,4
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,ARUN KENNEDI A,M,GEN,44,IND,13216,5
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,VIJAYA RAJENDHAR T,M,GEN,52,IND,8211,6
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SIVARAMAN G,M,GEN,33,IND,7463,7
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SATHISH BABU S,M,GEN,35,IND,7136,8
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SELVARAJU J,M,GEN,26,IND,7012,9
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SENTHILKUMAR K,M,SC,35,BSP,6030,10
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,DHANARAJ T,M,GEN,35,IND,5789,11
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,NALLATHAMBI C,M,SC,31,IND,3465,12
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,ANANDHADASS C,M,SC,27,LJP,3414,13
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,VASU V,M,GEN,50,IND,3146,14
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SADEESH A,M,GEN,30,IND,3105,15
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,GOVINDARAJAN K M,M,GEN,73,AIVP,2082,16
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAJENTHREN M,M,GEN,38,IND,1827,17
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SELVAM K,M,GEN,39,IND,1786,18
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,MANICKAM V,M,GEN,57,IND,1626,19
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAJAMANICKAM K,M,GEN,52,IND,1621,20
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,INIYADAYALAN G,M,GEN,55,IND,1531,21
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,KESAVAN ANNA,M,SC,63,JMM,1400,22
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAJENTHREN D,M,GEN,50,IND,1259,23
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,GANESAN K,M,GEN,32,IND,1171,24
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,YUVARAJ R,M,GEN,34,IND,1155,25
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,NAVARATTHINAM A,F,SC,31,IND,836,26
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,DINESH M,M,SC,32,IND,761,27
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,MANNAN M P,M,SC,48,IND,659,28
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAMAJAYAM P M,M,SC,52,IND,619,29
S22,Tamil Nadu,3,2009,15,Salem,GEN,SEMMALAI S,M,GEN,63,ADMK,380460,1
S22,Tamil Nadu,3,2009,15,Salem,GEN,THANGKABALU K V,M,GEN,59,INC,333969,2
S22,Tamil Nadu,3,2009,15,Salem,GEN,ALAGAAPURAM R MOHANRAJ,M,GEN,55,DMDK,120325,3
S22,Tamil Nadu,3,2009,15,Salem,GEN,SELLADURAI C,M,GEN,32,IND,23056,4
S22,Tamil Nadu,3,2009,15,Salem,GEN,BALASUBRAMANI R,M,GEN,37,BSP,4858,5
S22,Tamil Nadu,3,2009,15,Salem,GEN,NANDAGOPAL K,M,GEN,60,IND,4451,6
S22,Tamil Nadu,3,2009,15,Salem,GEN,NALLATHAMBI PO,M,GEN,48,IND,4441,7
S22,Tamil Nadu,3,2009,15,Salem,GEN,ASHOK SAMRAJ M,M,GEN,39,KNMK,3642,8
S22,Tamil Nadu,3,2009,15,Salem,GEN,DHAMODHARAN N B,M,GEN,32,IND,3111,9
S22,Tamil Nadu,3,2009,15,Salem,GEN,PERIYASAMY T,M,GEN,45,IND,3010,10
S22,Tamil Nadu,3,2009,15,Salem,GEN,ANNADURAI M,M,SC,42,AIVP,2041,11
S22,Tamil Nadu,3,2009,15,Salem,GEN,SHAHJAHAN M A,M,GEN,38,IND,1832,12
S22,Tamil Nadu,3,2009,15,Salem,GEN,ANDHRAPRAKASH A,M,GEN,56,PPOI,1713,13
S22,Tamil Nadu,3,2009,15,Salem,GEN,CHINNAN N,M,GEN,52,IND,1297,14
S22,Tamil Nadu,3,2009,15,Salem,GEN,KOWSALYA C,F,GEN,39,IND,1059,15
S22,Tamil Nadu,3,2009,15,Salem,GEN,MUTHUSAMY P,M,GEN,34,IND,1026,16
S22,Tamil Nadu,3,2009,15,Salem,GEN,JAYAVENUGOPAL C D,M,GEN,58,IND,949,17
S22,Tamil Nadu,3,2009,15,Salem,GEN,GOVANAM THANGAVEL K S,M,GEN,50,IND,854,18
S22,Tamil Nadu,3,2009,15,Salem,GEN,KRISHNAN M,M,SC,48,IND,775,19
S22,Tamil Nadu,3,2009,15,Salem,GEN,GANESH M.A.S.S,M,GEN,46,AITC,755,20
S22,Tamil Nadu,3,2009,15,Salem,GEN,CHANDRASEKARAN G,M,GEN,25,IND,658,21
S22,Tamil Nadu,3,2009,15,Salem,GEN,MAHESWARAN V,M,GEN,28,IND,658,22
S22,Tamil Nadu,3,2009,15,Salem,GEN,MUNIYAPPAN A,M,GEN,37,IND,614,23
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,GANDHISELVAN.S,M,GEN,45,DMK,371476,1
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,VAIRAM TAMILARASI.V,F,GEN,52,ADMK,269045,2
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,MAHESWARAN.N,M,GEN,30,DMDK,79420,3
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,DEVARASAN.R,M,GEN,68,KNMK,52433,4
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,THANIYARASU.U,M,GEN,42,IND,24230,5
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SURESH GANDHI.K,M,GEN,26,BJP,7939,6
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,LINGAPPAN.V,M,GEN,62,UMK,6907,7
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,NAVALMANI.A.N,M,GEN,48,IND,4311,8
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,HARIGARA SIVAM.T.A,M,SC,34,BSP,3487,9
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,YOGARAJ.R,M,GEN,35,IND,3279,10
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,THANGAVEL.S,M,GEN,56,IND,2549,11
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SENGODAN.P,M,SC,61,IND,2489,12
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,VIVEKANANDHAM.K.S,M,GEN,39,IND,2296,13
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,MATHIYALAGAN.N,M,GEN,41,IND,2292,14
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,RAMASAMY.N,M,SC,59,IND,1841,15
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,RAVI.R,M,SC,35,IND,1755,16
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,THARMALINGAM.M,M,GEN,26,IND,1503,17
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SUBRAMANIAM.R.P,M,GEN,55,IND,1284,18
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,KUMAR,M,GEN,50,IND,1241,19
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SELVARAJ.K,M,GEN,30,SP,1239,20
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SUBRAMANI.S,M,SC,39,IND,1059,21
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,KARTHIKEYAN.P,M,SC,29,IND,839,22
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,PANNEERSELVAM.S,M,GEN,44,IND,799,23
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,RAVI.A,M,GEN,28,IND,786,24
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,MURALI.V,M,GEN,41,IND,745,25
S22,Tamil Nadu,3,2009,17,Erode,GEN,GANESHAMURTHI.A.,M,GEN,61,MDMK,284148,1
S22,Tamil Nadu,3,2009,17,Erode,GEN,ELANGOVAN.E.V.K.S.,M,GEN,60,INC,234812,2
S22,Tamil Nadu,3,2009,17,Erode,GEN,BALASUBRAMANIAM.C,M,GEN,47,KNMK,106604,3
S22,Tamil Nadu,3,2009,17,Erode,GEN,MUTHUVENKATESHWARAN.K.G.,M,GEN,29,DMDK,91008,4
S22,Tamil Nadu,3,2009,17,Erode,GEN,PALANISAMY.N.P.,M,GEN,48,BJP,8429,5
S22,Tamil Nadu,3,2009,17,Erode,GEN,SIVASANKAR.S.,M,GEN,27,IND,6802,6
S22,Tamil Nadu,3,2009,17,Erode,GEN,SHIVAKUMARI,F,GEN,41,BSP,3980,7
S22,Tamil Nadu,3,2009,17,Erode,GEN,SHANMUGAM.P.N.,M,GEN,60,IND,3749,8
S22,Tamil Nadu,3,2009,17,Erode,GEN,JOE DAVID.D.,M,GEN,33,IND,2917,9
S22,Tamil Nadu,3,2009,17,Erode,GEN,CHRISTHURAJ.M.,M,GEN,48,IND,2866,10
S22,Tamil Nadu,3,2009,17,Erode,GEN,SUKUMARAN.E.R,M,SC,62,IND,2808,11
S22,Tamil Nadu,3,2009,17,Erode,GEN,GOVINDHASAMY.P.,M,SC,45,IND,2037,12
S22,Tamil Nadu,3,2009,17,Erode,GEN,KATHIRVEL.A,M,SC,45,IND,1889,13
S22,Tamil Nadu,3,2009,17,Erode,GEN,SANMUGASUNDRAM.N.,M,GEN,39,IND,1842,14
S22,Tamil Nadu,3,2009,17,Erode,GEN,RAVICHANDRAN.M.,M,GEN,41,IND,1659,15
S22,Tamil Nadu,3,2009,17,Erode,GEN,DEVI.M.,F,SC,26,LJP,1446,16
S22,Tamil Nadu,3,2009,17,Erode,GEN,VIMALADEVI.S.,F,GEN,33,IND,1413,17
S22,Tamil Nadu,3,2009,17,Erode,GEN,SUBRAMANIAM.K,M,GEN,41,IND,1388,18
S22,Tamil Nadu,3,2009,17,Erode,GEN,ELANGOVAN.K.K.S,M,GEN,37,IND,1297,19
S22,Tamil Nadu,3,2009,17,Erode,GEN,MANOHARAN.V.,M,GEN,57,IND,1156,20
S22,Tamil Nadu,3,2009,17,Erode,GEN,KUPPUSAMY.R.,M,GEN,61,IND,1146,21
S22,Tamil Nadu,3,2009,17,Erode,GEN,GOVANAM THANGAVEL.K.S.,M,GEN,50,IND,1055,22
S22,Tamil Nadu,3,2009,17,Erode,GEN,PERUMAL.S,M,SC,54,IND,1024,23
S22,Tamil Nadu,3,2009,17,Erode,GEN,MINNAL MURUGESH.R.,M,GEN,42,IND,805,24
S22,Tamil Nadu,3,2009,17,Erode,GEN,SENTHIL RAJA.M,M,GEN,34,IND,720,25
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SIVASAMI C,M,GEN,51,ADMK,295731,1
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,KHARVENTHAN S K,M,GEN,60,INC,210385,2
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,BALASUBRAMANIAN K,M,GEN,61,KNMK,95299,3
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,DINESH KUMAR N,M,GEN,30,DMDK,86933,4
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SIVAKUMAR M,M,GEN,31,BJP,11466,5
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,PANDIAN R ALAIS KALAIMAGAL PANDIAN,M,GEN,39,IND,10356,6
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,MOHAMED SALIKA A,M,GEN,56,IND,4053,7
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SIVAKUMAR N,M,GEN,30,UMK,3852,8
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,KARTHIKKEYEAN A M,M,GEN,43,IND,3726,9
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,MUTHUSWAMY N,M,GEN,50,IND,3343,10
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,BALASUBRAMANIAN P,M,GEN,46,IND,2393,11
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,RAJAKUMAR W,M,GEN,31,IND,2163,12
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,DOMNIC BABU A,M,GEN,28,IND,1674,13
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SHEIK DAVOOD A M,M,GEN,46,IND,1615,14
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,GANESHKUMAR C,M,GEN,40,IND,1613,15
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,THANGAVEL M,M,SC,48,LJP,1533,16
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SELVARAJ S,M,GEN,26,IND,1437,17
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,MALARVIZHI P,F,GEN,47,IND,1171,18
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,RATHINASWAAMY K,M,GEN,35,IND,1037,19
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,VENKATACHALAM K,M,GEN,40,IND,993,20
