ST_CODE,State name,Month,Year,PC Number,PC name,PC Type,Candidate Name,Candidate Sex,Candidate Category,Candidate Age,Party Abbreviation,Total Votes Polled,Position
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,SATHYAMURTHY.C,M,SC,34,BSP,11137,7
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,BALAMURUGAN.B,M,SC,38,AAAP,8260,8
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,VENUGOPAL.P,M,SC,66,IND,3085,9
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,RAVIKUMAR.M,M,SC,35,IND,2966,10
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,SRINIVASAN.D,M,SC,48,SP,2642,11
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,VETRISELVAM.K,M,SC,29,IND,2441,12
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,CHANDRASEKARAN.M,M,SC,65,IND,1597,13
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,DOSS.R,M,SC,45,IND,1596,14
S22,Tamil Nadu,5,2014,1,Thiruvallur ,SC,SURESH KUMAR.S,M,SC,34,IND,1062,15
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,VENKATESH BABU .T.G,M,GEN,53,ADMK,406704,1
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,GIRIRAJAN .R,M,GEN,52,DMK,307000,2
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SOUNDARAPANDIAN .M,M,GEN,51,DMDK,86989,3
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,BIJU CHACKO,M,GEN,44,INC,24190,4
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,VASUKI .U,F,GEN,58,CPM,23751,5
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,None of the Above,NULL,NULL,NULL,NOTA,17472,6
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,NIJAM MOHAIDEEN .M,M,GEN,37,SDPI,14585,7
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SRINIVASON .S,M,GEN,48,AAAP,6819,8
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,JANARTHANAN .J,M,SC,50,BSP,4960,9
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,PAUL KANAGARAJ. R.C,M,GEN,49,IND,1589,10
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,KOLANGI. M,M,SC,43,IND,1494,11
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,KESAVAN. L,M,GEN,48,IND,1198,12
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,VIJAYA KUMAR .K,M,GEN,44,TNMC,1145,13
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SRINIVASAN. J,M,GEN,36,IND,964,14
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SUNDAR. G,M,SC,35,IND,870,15
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,MARIMUTHU. P,M,GEN,57,IND,777,16
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SIVASHANMUGA PERUMAL. S,M,GEN,62,IND,712,17
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,RAVI PARIYANAR. D,M,SC,37,IND,600,18
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,BABU MAILAN .A,M,GEN,42,LSP,569,19
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,MARIRAJ. T.R,M,GEN,45,IND,559,20
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SIVAKUMAR . V,M,SC,50,SUCI,502,21
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,CHARAVANAN. M.P.,M,GEN,53,IND,475,22
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,DEEPAK. C,M,GEN,34,IND,475,23
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SENTHIL KUMAR. K,M,GEN,59,IND,472,24
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,SEETHA MALLAR. A,F,SC,40,IND,469,25
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,PRABHAKARAN. K,M,SC,31,IND,457,26
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,GIRIRAJ. D,M,GEN,47,IND,414,27
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,PAULRAJ .T,M,GEN,33,MMKA,387,28
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,DEVARAJ. G,M,SC,32,IND,386,29
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,MAHENDRAN. K.P.P.,M,GEN,47,IND,343,30
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,RAJA. B,M,GEN,29,IND,337,31
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,BALAJI. E,M,SC,40,IND,311,32
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,MOHAMED MAJASUDDIN,M,GEN,34,IND,302,33
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,DURAI BABU. R,M,GEN,37,IND,297,34
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,RAMESH KANNAN .G,M,SC,41,RPI,257,35
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,RAMASAMY. M.D.,M,GEN,55,IND,234,36
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,RAJ. N,M,SC,42,IND,216,37
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,RAVIKUMAR. T,M,SC,43,IND,211,38
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,PONRAJ. P,M,GEN,43,IND,208,39
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,ANBAZHAGAN .G,M,GEN,49,IND,208,40
S22,Tamil Nadu,5,2014,2,Chennai North,GEN,YOGARAJ. S,M,GEN,27,IND,206,41
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,DR. J. JAYAVARDHAN,M,GEN,26,ADMK,434540,1
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,T.K.S.ELANGOVAN,M,GEN,59,DMK,298965,2
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,LA.GANESAN,M,GEN,69,BJP,258262,3
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S.V. RAMANI,M,GEN,57,INC,24276,4
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,None of the Above,NULL,NULL,NULL,NOTA,20229,5
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,JAHIR HUSSAIN. M,M,GEN,47,AAAP,17208,6
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,GANESAN  S,M,GEN,57,SUCI,1708,7
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,K.R.RAMASWAMY@TRAFFIC RAMASWAMY,M,GEN,80,IND,1647,8
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,V. BALAJI,M,SC,33,BSP,1529,9
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. SEETHALAKSHMI,F,GEN,45,TNMC,1289,10
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,T.K. RAMAJAYAM,M,GEN,74,IND,1180,11
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,A. IRUDAYADASS,M,GEN,53,IND,976,12
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,KANTHAVEL  D,M,SC,37,IND,865,13
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. PRAGASAM,M,SC,40,IND,636,14
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,T. PONNUSAMY,M,GEN,48,IND,533,15
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,A. JAIGANESH,M,GEN,29,LSP,518,16
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,(KUPPAL)G.DEVADOSS,M,GEN,61,IND,511,17
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,K. SHANKAR,M,GEN,61,IND,498,18
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,COLONEL KADAR BASHA,M,GEN,70,IND,427,19
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. BALAMURALI,M,GEN,31,IND,416,20
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S.S.RADHAKRISHNAN,M,GEN,65,IND,373,21
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,R. KANDASAMY@BABU,M,GEN,47,APM,372,22
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,T. DHANASEKAR,M,GEN,62,NOC,328,23
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,K. MANI,M,GEN,61,JD(U),274,24
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,PON. SIVA KUMAR,M,SC,39,IND,271,25
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,J.S. MAHALINGAM,M,GEN,53,IND,267,26
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. BALU,M,GEN,49,IND,259,27
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. CHARUMATHI,F,SC,39,IND,257,28
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,JOSEPH GUNASEKAR,M,GEN,41,IND,253,29
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,BHAVANI JANAKIRAM,F,GEN,57,IND,244,30
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. DEVADOSS,M,GEN,49,IND,233,31
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,B. KUMAR SRI SRI,M,GEN,37,IND,232,32
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,M. ARUMUGAM,M,GEN,55,IND,221,33
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,R. RAVICHANDRAN,M,SC,48,IND,215,34
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. SESU RAJ,M,GEN,44,IND,203,35
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,M. JAYARAMAN,M,GEN,41,IND,192,36
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,THANGARAJ,M,SC,26,IND,188,37
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. PARTHIBAN,M,GEN,48,IND,174,38
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. RAJESHWARI,F,SC,29,IND,157,39
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,RAJINI NIVETHA,F,GEN,43,IND,140,40
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,A. MAGESH,M,GEN,31,IND,121,41
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,LOGANATHAN,M,GEN,46,IND,117,42
S22,Tamil Nadu,5,2014,3,Chennai South,GEN,S. VEERAMANI,M,GEN,63,IND,105,43
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,S.R. VIJAYAKUMAR,M,GEN,40,ADMK,333296,1
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,DAYANIDHI MARAN,M,GEN,47,DMK,287455,2
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,J. CONSTANDINE RAVINDRAN,M,GEN,46,DMDK,114798,3
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,C.D. MEYYAPPAN,M,GEN,51,INC,25981,4
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,None of the Above,NULL,NULL,NULL,NOTA,21959,5
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,J. PRABHAKAR,M,GEN,58,AAAP,19553,6
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,MURALIKRISHNAN (A) SAMARAN,M,SC,27,BSP,2531,7
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,M. MOHAMED RASIK,M,GEN,29,IND,2019,8
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,S.D. KRISHNAKUMAR,M,GEN,39,RPI(A),1528,9
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,T. RAVIKUMAR,M,SC,51,IND,973,10
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,AUDITOR GOPINARAYANAN,M,GEN,58,MMKA,805,11
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,M. MURUGAN,M,SC,40,IND,697,12
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,P. AHILA,F,GEN,62,IND,579,13
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,P. MANIMARAN,M,SC,49,IND,391,14
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,ARUNDHATHI JAIGANESH (A) S.JAIGANESH,M,SC,42,IND,390,15
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,B. AMBETH VENKATESH,M,SC,52,IND,390,16
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,K.RAVEENDRAN,M,GEN,26,IND,369,17
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,M. PRABAKARAN,M,GEN,40,IND,336,18
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,V. CHANDRAMOHAN,M,SC,44,IND,324,19
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,D. BABU,M,SC,36,IND,261,20
S22,Tamil Nadu,5,2014,4,Chennai central,GEN,D. RAMESH,M,GEN,52,IND,259,21
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"RAMACHANDRAN, K.N. THIRU",M,GEN,59,ADMK,545820,1
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"JAGATHRAKSHAKAN, S. THIRU",M,GEN,66,DMK,443174,2
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"MASILAMANI, R. (DR).",M,GEN,63,MDMK,187094,3
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,ARUL ANBARASU,M,GEN,42,INC,39015,4
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,None of the Above,NULL,NULL,NULL,NOTA,27676,5
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"VASIGARAN, S.A.N. THIRU",M,GEN,50,AAAP,18963,6
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"MOHAMED ABBAS, S. THIRU",M,GEN,35,BSP,4977,7
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"BHARATHI, K. THIRU",M,SC,33,CPI(ML)(L),4743,8
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"RAMESH, THIRU",M,GEN,46,IND,2782,9
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"RAJAGOPAL MALLAR, P. THIRU",M,SC,64,IND,2622,10
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"PUGAZHENDI, A. THIRU",M,GEN,36,IND,1726,11
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,SAMPATH. K. THIRU,M,GEN,43,IND,1301,12
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"MADHAVARAJ, K.V. THIRU.",M,GEN,47,IND,1165,13
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,PULAVAR. E.SU. MANI. THIRU,M,GEN,68,NOC,870,14
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,BHARATHIDASAN R. THIRU.,M,GEN,30,IND,811,15
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"RAMACHANDIRAN, K. THIRU",M,SC,42,IND,791,16
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"PALANI, A. THIRU",M,SC,34,IND,781,17
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"AYODHI, L.( DR).",M,GEN,49,IND,699,18
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"SRIDHAR, C. THIRU",M,GEN,33,UMK,497,19
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"SRIDHAR,M.THIRU",M,GEN,41,IND,477,20
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"SHANMUGAM, G. THIRU",M,SC,70,IND,372,21
S22,Tamil Nadu,5,2014,5,Sriperumbudur,GEN,"SHANMUGAM, K. THIRU",M,GEN,36,IND,291,22
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,MARAGATHAM  K,F,SC,32,ADMK,499395,1
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,SELVAM  G,M,SC,40,DMK,352529,2
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,SATHYA  C.E.,M,SC,50,MDMK,207080,3
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,VISWANATHAN  P,M,SC,49,INC,33313,4
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,None of the Above,NULL,NULL,NULL,NOTA,17736,5
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,SATHIYARAJ  J.S,M,SC,34,BSP,6807,6
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,MARAGATHAM M,F,SC,37,IND,3618,7
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,"BALAMURUGAN, R",M,SC,29,IND,2895,8
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,ULAGANATHAN  .A,M,SC,43,IND,1479,9
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,PARGUNAN  A.,M,SC,27,IND,1368,10
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,SRINIVASAN C.,M,SC,61,IND,1090,11
S22,Tamil Nadu,5,2014,6,Kancheepuram ,SC,"SATHIYANATHAN, N.",M,SC,51,IND,1089,12
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"HARI, G.",M,GEN,53,ADMK,493534,1
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"ELANGO, N.R",M,GEN,47,DMK,252768,2
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"VELU, R.",M,GEN,73,PMK,233762,3
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"RAJESH, R",M,GEN,34,INC,56337,4
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,None of the Above,NULL,NULL,NULL,NOTA,10370,5
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"DASS, D.",M,SC,43,BSP,7354,6
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"GAJENDRAN, S.",M,GEN,36,IND,6570,7
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,PANCHU.UDAYAKUMAR,M,SC,35,IND,6025,8
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"RAJESH, S.",M,GEN,28,AAAP,4021,9
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"RAVI, V.",M,SC,48,IND,2198,10
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"GOPINATHAN, G.",M,SC,55,IND,1955,11
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"ELANGOVAN, D.",M,GEN,28,IND,1556,12
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"HARI, S.",M,GEN,25,IND,1458,13
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"VISWANATHAN, P.",M,GEN,42,IND,1434,14
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"VADIVEL, A.",M,SC,34,IND,1023,15
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"VELU, D.",M,GEN,53,IND,920,16
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"ELANGO, N.",M,GEN,43,IND,918,17
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"ELANGOVAN, A.",M,GEN,33,IND,804,18
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"VELU, V.",M,SC,47,IND,783,19
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"VELU, R.",M,SC,31,IND,747,20
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"SRIDHAR, R.S",M,GEN,53,IND,723,21
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"ARUN, N.",M,SC,56,IND,610,22
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"HARI, S.",M,GEN,40,IND,599,23
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"SHETTU, S.",M,SC,41,IND,570,24
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"HARIKRISHNAN, P.",M,GEN,28,IND,541,25
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"ELANGO, D.",M,GEN,49,IND,517,26
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"SADHU MUTHU KRISTNAN ERAJANDRAN, T.M.S.",M,SC,53,IND,484,27
S22,Tamil Nadu,5,2014,7,Arakkonam,GEN,"RAVI, N.D.",M,GEN,50,IND,471,28
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"SENGUTTUVAN, B.",M,GEN,57,ADMK,383719,1
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"SHANMUGAM, A.C.",M,GEN,63,BJP,324326,2
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"ABDUL RAHMAN, M.",M,GEN,54,IUML,205896,3
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"VIJAY ELANCHEZIAN, J.",M,GEN,32,INC,21650,4
S22,Tamil Nadu,5,2014,8,Vellore,GEN,None of the Above,NULL,NULL,NULL,NOTA,7100,5
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"GOPU, C.",M,GEN,58,IND,6056,6
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"GOVINDAN, C.",M,ST,44,IND,4169,7
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"IMDAD SHARIFF, A.",M,GEN,34,AAAP,3742,8
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"SIVAPRAKASAM, R.S.",M,GEN,58,IND,3603,9
S22,Tamil Nadu,5,2014,8,Vellore,GEN,JAYAPRAKASH,M,SC,35,BSP,2791,10
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"KESAVAN, M.",M,GEN,46,IND,1708,11
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"THIRUPATHY, T.",M,GEN,66,IND,1293,12
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"ABDUL RAHMAN, B.",M,GEN,57,IND,1052,13
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"GANGADARAN, K.",M,SC,70,IND,991,14
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"SUGUMAR, K.",M,GEN,62,IND,828,15
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"ESWARAN, R.",M,GEN,49,IND,790,16
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"VENKATESAN, R.",M,GEN,42,IND,764,17
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"NANDHA KUMAR, V.",M,GEN,32,SP,745,18
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"ABDUL RAHMAN, N.",M,GEN,57,IND,581,19
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"LALITHA, K.",F,GEN,49,IND,561,20
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"DHANDAPANI, M.",M,GEN,66,IND,558,21
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"SHAREEF BASHA, H.",M,GEN,36,SAP,496,22
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"GEORGE, V.A.",M,GEN,57,BDBRAJP,491,23
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"MANIMARAN, M.",M,SC,26,IND,430,24
S22,Tamil Nadu,5,2014,8,Vellore,GEN,"GANGADHARAN, K.",M,GEN,40,TNMC,430,25
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,ASHOK KUMAR.K,M,GEN,60,ADMK,480491,1
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,CHINNA PILLAPPA.P,M,GEN,54,DMK,273900,2
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,MANI.G.K,M,GEN,65,PMK,224963,3
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,CHELLAKUMAR. DR. A,M,GEN,54,INC,38885,4
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,None of the Above,NULL,NULL,NULL,NOTA,16020,5
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,CHANBASHA.M,M,GEN,50,BSP,8618,6
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,ASHOK KUMAR.A,M,GEN,29,IND,3875,7
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,SUNDARAM.S,M,GEN,56,UCPI,3665,8
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,GOWDA.NSM,M,GEN,44,JD(S),3033,9
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,SARAVANAN.V,M,GEN,51,IND,2737,10
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,VIRGINIYA BENATIN FRANCILES,F,GEN,42,IND,2530,11
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,VINOTHKUMAR.P,M,SC,29,IND,2261,12
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,MUNIRAJ.K,M,GEN,38,UMK,2135,13
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,PATTABIRAMA.C,M,SC,41,IND,2015,14
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,SOUNDARAJAN.M,M,GEN,33,IND,1744,15
S22,Tamil Nadu,5,2014,9,Krishnagiri,GEN,GANDHI.TVS,M,GEN,41,IND,1519,16
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,ANBUMANI RAMADOSS,M,GEN,45,PMK,468194,1
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,MOHAN.P.S,M,GEN,62,ADMK,391048,2
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,THAMARAISELVAN.R,M,GEN,50,DMK,180297,3
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,RAMA SUGANTHAN,M,GEN,43,INC,15455,4
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,None of the Above,NULL,NULL,NULL,NOTA,12693,5
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,RAJINIKANTH.S,M,SC,36,BSP,8180,6
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,PADMARAJAN.K.DR,M,GEN,55,IND,4934,7
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,ANGURAJ.P,M,GEN,44,IND,3905,8
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,SAVITHIRI.K,F,GEN,42,UMK,3164,9
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,ARIVAZHAGAN.P,M,GEN,44,IND,2802,10
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,KUMARAN.V,M,GEN,44,IND,2413,11
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,NATARAJAN.R,M,GEN,46,IND,2199,12
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,ANANDKUMAR.K,M,GEN,46,IND,1978,13
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,ARIVUDAINAMBI.M,M,GEN,50,IND,1403,14
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,ANBUMANI.G,F,GEN,28,IND,1370,15
S22,Tamil Nadu,5,2014,10,Dharmapuri,GEN,SAMBATH.M,M,GEN,46,IND,1310,16
S22,Tamil Nadu,5,2014,11,Tiruvannamalai,GEN,VANAROJA R,F,GEN,55,ADMK,500751,1
S22,Tamil Nadu,5,2014,11,Tiruvannamalai,GEN,ANNADURAI C N,M,GEN,41,DMK,332145,2
S22,Tamil Nadu,5,2014,11,Tiruvannamalai,GEN,EDIROLI MANIAN G,M,GEN,51,PMK,157954,3
S22,Tamil Nadu,5,2014,11,Tiruvannamalai,GEN,SUBRAMANIYAN A,M,GEN,55,INC,17854,4
S22,Tamil Nadu,5,2014,11,Tiruvannamalai,GEN,MURUGESAN K,M,GEN,51,IND,10708,5
S22,Tamil Nadu,5,2014,11,Tiruvannamalai,GEN,None of the Above,NULL,NULL,NULL,NOTA,9595,6
